chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
ABC,WX329998HU5299,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,32,Pizza Fries with Pepperoni Or Bacon,32_Pizza Fries with Pepperoni Or Bacon,Pizza,5,7,35,2881,2916
ABC,WX329998HU5300,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,1,6,6,2910,2916
ABC,WX329998HU5301,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,49,Hot Wings,49_Hot Wings,Appetizers,3,1,3,2913,2916
ABC,WX329998HU5302,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,4,7,28,2888,2916
ABC,WX329998HU5303,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,3,Pork Salad,3_Pork Salad,Salads,8,7,56,2860,2916
ABC,WX329998HU5304,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,8,2,16,2900,2916
ABC,WX329998HU5305,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,3,4,12,2904,2916
ABC,WX329998HU5306,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,1,3,3,2913,2916
ABC,WX329998HU5307,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,7,7,49,2867,2916
ABC,WX329998HU5308,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,3,7,21,2895,2916
ABC,WX329998HU5309,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,3,4,12,2904,2916
ABC,WX329998HU5310,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,23,Pizza Sub,23_Pizza Sub,Pizza,2,7,14,2902,2916
ABC,WX329998HU5311,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,1,1,1,2915,2916
ABC,WX329998HU5312,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,20,Pizza Cookie,20_Pizza Cookie,Pizza,4,6,24,2892,2916
ABC,WX329998HU5313,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,5,3,15,2901,2916
ABC,WX329998HU5314,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,5,1,5,2911,2916
ABC,WX329998HU5315,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,27,Create Your Own Pizza,27_Create Your Own Pizza,Pizza,3,4,12,2904,2916
ABC,WX329998HU5316,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,7,10,70,2846,2916
ABC,WX329998HU5317,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,47,Feta Fingers,47_Feta Fingers,Appetizers,1,9,9,2907,2916
ABC,WX329998HU5318,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,47,Feta Fingers,47_Feta Fingers,Appetizers,6,9,54,2862,2916
ABC,WX329998HU5319,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,42,Grilled Cheese sandwich,42_Grilled Cheese sandwich,Sandwiches,1,3,3,2913,2916
ABC,WX329998HU5320,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,13,Quinoa Salad,13_Quinoa Salad,Salads,1,1,1,2915,2916
ABC,WX329998HU5321,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,15,Lemonade,15_Lemonade,Beverages,7,3,21,2895,2916
ABC,WX329998HU5322,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,21,Pizza Blanca,21_Pizza Blanca,Pizza,1,4,4,2912,2916
ABC,WX329998HU5323,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,3,2,6,2910,2916
ABC,WX329998HU5324,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,1,10,10,2906,2916
ABC,WX329998HU5325,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,2,7,14,2902,2916
ABC,WX329998HU5326,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,5,8,40,2876,2916
ABC,WX329998HU5327,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,1,Avocado Salad,1_Avocado Salad,Salads,6,6,36,2880,2916
ABC,WX329998HU5328,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,7,10,70,2846,2916
ABC,WX329998HU5329,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,5,4,20,2896,2916
ABC,WX329998HU5330,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,44,Baloney Sandwich,44_Baloney Sandwich,Sandwiches,4,4,16,2900,2916
ABC,WX329998HU5331,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,12,Grilled steak salad,12_Grilled steak salad,Salads,4,4,16,2900,2916
ABC,WX329998HU5332,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,5,2,10,2906,2916
ABC,WX329998HU5333,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,46,Cheese Bread,46_Cheese Bread,Appetizers,3,10,30,2886,2916
ABC,WX329998HU5334,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,8,5,40,2876,2916
ABC,WX329998HU5335,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,19,Cheese Pizza,19_Cheese Pizza,Pizza,7,5,35,2881,2916
ABC,WX329998HU5336,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,25,Two Topping Pizza,25_Two Topping Pizza,Pizza,5,9,45,2871,2916
ABC,WX329998HU5337,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,3,6,18,2898,2916
ABC,WX329998HU5338,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,20,Pizza Cookie,20_Pizza Cookie,Pizza,2,6,12,2904,2916
ABC,WX329998HU5339,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,43,Reuben sandwich,43_Reuben sandwich,Sandwiches,2,8,16,2900,2916
ABC,WX329998HU5340,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,4,1,4,2912,2916
ABC,WX329998HU5341,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,3,2,6,2910,2916
ABC,WX329998HU5342,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,22,Small Pizza,22_Small Pizza,Pizza,2,10,20,2896,2916
ABC,WX329998HU5343,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,18,Hot Cocoa,18_Hot Cocoa,Beverages,6,5,30,2886,2916
ABC,WX329998HU5344,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,1,Avocado Salad,1_Avocado Salad,Salads,5,6,30,2886,2916
ABC,WX329998HU5345,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,30,All Meat Stuffed Pizza Slice,30_All Meat Stuffed Pizza Slice,Pizza,1,2,2,2914,2916
ABC,WX329998HU5346,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,47,Feta Fingers,47_Feta Fingers,Appetizers,3,9,27,2889,2916
ABC,WX329998HU5347,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,11,Cornbread Salad,11_Cornbread Salad,Salads,3,9,27,2889,2916
ABC,WX329998HU5348,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,3,Pork Salad,3_Pork Salad,Salads,6,7,42,2874,2916
ABC,WX329998HU5349,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,6,Spicy Cajun Potato Salad,6_Spicy Cajun Potato Salad,Salads,4,4,16,2900,2916
ABC,WX329998HU5350,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,8,1,8,2908,2916
ABC,WX329998HU5351,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,6,3,18,2898,2916
ABC,WX329998HU5352,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,20,Pizza Cookie,20_Pizza Cookie,Pizza,7,6,42,2874,2916
ABC,WX329998HU5353,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,15,Lemonade,15_Lemonade,Beverages,2,3,6,2910,2916
ABC,WX329998HU5354,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,23,Pizza Sub,23_Pizza Sub,Pizza,1,7,7,2909,2916
ABC,WX329998HU5355,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,48,Breadsticks,48_Breadsticks,Appetizers,1,5,5,2911,2916
ABC,WX329998HU5356,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,5,10,50,2866,2916
ABC,WX329998HU5357,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,8,Turkey Pinto Bean Salad,8_Turkey Pinto Bean Salad,Salads,2,3,6,2910,2916
ABC,WX329998HU5358,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,5,Wild Rice Salad,5_Wild Rice Salad,Salads,8,9,72,2844,2916
ABC,WX329998HU5359,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,47,Feta Fingers,47_Feta Fingers,Appetizers,5,9,45,2871,2916
ABC,WX329998HU5360,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,3,5,15,2901,2916
ABC,WX329998HU5361,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,6,7,42,2874,2916
ABC,WX329998HU5362,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,45,Garlic Bread,45_Garlic Bread,Appetizers,6,7,42,2874,2916
ABC,WX329998HU5363,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,20,Pizza Cookie,20_Pizza Cookie,Pizza,1,6,6,2910,2916
ABC,WX329998HU5364,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,5,1,5,2911,2916
ABC,WX329998HU5365,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,14,Coffee,14_Coffee,Beverages,5,6,30,2886,2916
ABC,WX329998HU5366,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,45,Garlic Bread,45_Garlic Bread,Appetizers,1,7,7,2909,2916
ABC,WX329998HU5367,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,8,5,40,2876,2916
ABC,WX329998HU5368,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,20,Pizza Cookie,20_Pizza Cookie,Pizza,7,6,42,2874,2916
ABC,WX329998HU5369,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,4,4,16,2900,2916
ABC,WX329998HU5370,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,36,Penne Alla Vodka,36_Penne Alla Vodka,Pasta,5,5,25,2891,2916
ABC,WX329998HU5371,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,48,Breadsticks,48_Breadsticks,Appetizers,7,5,35,2881,2916
ABC,WX329998HU5372,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,14,Coffee,14_Coffee,Beverages,6,6,36,2880,2916
ABC,WX329998HU5373,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,3,6,18,2898,2916
ABC,WX329998HU5374,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,16,Bottled water,16_Bottled water,Beverages,3,10,30,2886,2916
ABC,WX329998HU5375,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,6,4,24,2892,2916
ABC,WX329998HU5376,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,4,10,40,2876,2916
ABC,WX329998HU5377,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,18,Hot Cocoa,18_Hot Cocoa,Beverages,1,5,5,2911,2916
ABC,WX329998HU5378,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,12,Grilled steak salad,12_Grilled steak salad,Salads,7,4,28,2888,2916
ABC,WX329998HU5379,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,11,Cornbread Salad,11_Cornbread Salad,Salads,8,9,72,2844,2916
ABC,WX329998HU5380,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,49,Hot Wings,49_Hot Wings,Appetizers,2,1,2,2914,2916
ABC,WX329998HU5381,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,2,3,6,2910,2916
ABC,WX329998HU5382,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,4,2,8,2908,2916
ABC,WX329998HU5383,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,6,1,6,2910,2916
ABC,WX329998HU5384,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,27,Create Your Own Pizza,27_Create Your Own Pizza,Pizza,1,4,4,2912,2916
ABC,WX329998HU5385,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,48,Breadsticks,48_Breadsticks,Appetizers,7,5,35,2881,2916
ABC,WX329998HU5386,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,38,Mac 'N Cheese,38_Mac 'N Cheese,Pasta,7,4,28,2888,2916
ABC,WX329998HU5387,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,7,10,70,2846,2916
ABC,WX329998HU5388,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,31,Green Pepper and Onion Pizza Roll,31_Green Pepper and Onion Pizza Roll,Pizza,4,10,40,2876,2916
ABC,WX329998HU5389,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,8,Turkey Pinto Bean Salad,8_Turkey Pinto Bean Salad,Salads,7,3,21,2895,2916
ABC,WX329998HU5390,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,Yes,2,Shrimp and Lentil Bowls,2_Shrimp and Lentil Bowls,Salads,2,6,12,2904,2916
ABC,WX329998HU5391,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,Yes,17,Bubble tea,17_Bubble tea,Beverages,7,9,63,2853,2916
ABC,WX329998HU5392,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,M,No,41,Cubano sandwich,41_Cubano sandwich,Sandwiches,1,6,6,2910,2916
ABC,WX329998HU5393,941580695,560,Bremerton,Washington,182825,2018-04-13,11:04,AM,4.0,April,2018.0,Spring,Carry Out,No,No,F,No,48,Breadsticks,48_Breadsticks,Appetizers,7,5,35,2881,2916
ABC,WX329998HU5394,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,3,Pork Salad,3_Pork Salad,Salads,6,7,42,449,491
ABC,WX329998HU5395,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,Yes,39,Fried Chicken Sandwich,39_Fried Chicken Sandwich,Sandwiches,6,4,24,467,491
ABC,WX329998HU5396,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,No,34,Toasted Ravioli,34_Toasted Ravioli,Pasta,2,4,8,483,491
ABC,WX329998HU5397,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,No,6,Spicy Cajun Potato Salad,6_Spicy Cajun Potato Salad,Salads,6,4,24,467,491
ABC,WX329998HU5398,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,Yes,6,Spicy Cajun Potato Salad,6_Spicy Cajun Potato Salad,Salads,3,4,12,479,491
ABC,WX329998HU5399,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,Yes,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,1,10,10,481,491
ABC,WX329998HU5400,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,No,16,Bottled water,16_Bottled water,Beverages,8,10,80,411,491
ABC,WX329998HU5401,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,No,16,Bottled water,16_Bottled water,Beverages,2,10,20,471,491
ABC,WX329998HU5402,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,40,Cheesesteak sandwich,40_Cheesesteak sandwich,Sandwiches,1,1,1,490,491
ABC,WX329998HU5403,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,No,14,Coffee,14_Coffee,Beverages,7,6,42,449,491
ABC,WX329998HU5404,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,Yes,50,Mozzarella Sticks,50_Mozzarella Sticks,Appetizers,3,10,30,461,491
ABC,WX329998HU5405,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,No,28,Prosciutto Arugula Pizza,28_Prosciutto Arugula Pizza,Pizza,6,10,60,431,491
ABC,WX329998HU5406,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,26,Three Or More Topping Pizza,26_Three Or More Topping Pizza,Pizza,5,2,10,481,491
ABC,WX329998HU5407,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,17,Bubble tea,17_Bubble tea,Beverages,6,9,54,437,491
ABC,WX329998HU5408,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,No,15,Lemonade,15_Lemonade,Beverages,2,3,6,485,491
ABC,WX329998HU5409,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,No,23,Pizza Sub,23_Pizza Sub,Pizza,3,7,21,470,491
ABC,WX329998HU5410,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,Yes,10,Wedge Salad with Blue Cheese Dressing,10_Wedge Salad with Blue Cheese Dressing,Salads,3,1,3,488,491
ABC,WX329998HU5411,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,F,No,7,Simple Waldorf Salad,7_Simple Waldorf Salad,Salads,8,1,8,483,491
ABC,WX329998HU5412,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,15,Lemonade,15_Lemonade,Beverages,4,3,12,479,491
ABC,WX329998HU5413,941580696,534,Hickory,North Carolina,572823,2018-04-10,14:09,PM,4.0,April,2018.0,Spring,Delivery,No,Yes,M,Yes,4,Classic Cobb Salad,4_Classic Cobb Salad,Salads,8,3,24,467,491
ABC,WX329998HU5414,941580697,443,Tacoma,Washington,336419,2018-04-06,12:18,PM,4.0,April,2018.0,Spring,Delivery,No,No,F,No,9,Potluck German Potato Salad,9_Potluck German Potato Salad,Salads,2,7,14,1028,1042
ABC,WX329998HU5415,941580697,443,Tacoma,Washington,336419,2018-04-06,12:18,PM,4.0,April,2018.0,Spring,Delivery,No,No,F,Yes,33,Cincinnati Chili,33_Cincinnati Chili,Pasta,5,2,10,1032,1042
