chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
XYZ,AL445832XP4619,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,M,No,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,2,6,12,269,281
XYZ,AL445832XP4620,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,F,Yes,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,3,6,18,263,281
XYZ,AL445832XP4621,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,F,No,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,5,3,15,266,281
XYZ,AL445832XP4622,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,M,Yes,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,4,6,24,257,281
XYZ,AL445832XP4623,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,F,Yes,292,Bottled Water,292_Bottled Water,Beverages,1,1,1,280,281
XYZ,AL445832XP4624,536790,794,Sioux Falls,South Dakota,319331,2018-12-06,15:35,PM,12,December,2018,Winter,Dine In,Yes,Yes,M,No,282,Vanilla Gelato,282_Vanilla Gelato,Dessert,5,9,45,236,281
XYZ,AL445832XP4625,536791,781,Huntington,West Virginia,460590,2019-03-12,17:21,PM,3,March,2019,Spring,Carry Out,No,Yes,M,No,285,Italian Dip,285_Italian Dip,Appetizers,1,6,6,10,16
XYZ,AL445832XP4626,536791,781,Huntington,West Virginia,460590,2019-03-12,17:21,PM,3,March,2019,Spring,Carry Out,No,Yes,F,Yes,315,Sweet Tea,315_Sweet Tea,Beverages,5,2,10,6,16
XYZ,AL445832XP4627,536792,657,Ontario,California,124442,2019-03-14,09:03,AM,3,March,2019,Spring,Delivery,Yes,No,M,Yes,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,2,7,14,0,14
XYZ,AL445832XP4628,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,4,10,40,214,254
XYZ,AL445832XP4629,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,Yes,283,Bruschetta,283_Bruschetta,Appetizers,1,4,4,250,254
XYZ,AL445832XP4630,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,M,No,311,French Fries,311_French Fries,Appetizers,4,10,40,214,254
XYZ,AL445832XP4631,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,Yes,320,Bbq Pizza,320_Bbq Pizza,Pizza,6,10,60,194,254
XYZ,AL445832XP4632,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,M,No,299,Coconut Cake,299_Coconut Cake,Dessert,1,4,4,250,254
XYZ,AL445832XP4633,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,M,Yes,288,Italian Beef Sandwich,288_Italian Beef Sandwich,Sandwiches,1,8,8,246,254
XYZ,AL445832XP4634,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,No,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,6,6,36,218,254
XYZ,AL445832XP4635,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,No,322,Niçoise Salad,322_Niçoise Salad,Salads,4,3,12,242,254
XYZ,AL445832XP4636,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,M,Yes,274,Mac And Cheese,274_Mac And Cheese,Pasta,4,7,28,226,254
XYZ,AL445832XP4637,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,F,No,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,2,8,16,238,254
XYZ,AL445832XP4638,536793,647,Montgomery,Alabama,662144,2019-03-14,14:31,PM,3,March,2019,Spring,Delivery,Yes,No,M,Yes,289,Dough Dunkers,289_Dough Dunkers,Appetizers,3,2,6,248,254
XYZ,AL445832XP4639,536794,856,Erie,Pennsylvania,794196,2019-03-14,17:15,PM,3,March,2019,Spring,Dine In,No,Yes,F,Yes,293,Chicken Spiedie Sandwich,293_Chicken Spiedie Sandwich,Sandwiches,2,2,4,119,123
XYZ,AL445832XP4640,536794,856,Erie,Pennsylvania,794196,2019-03-14,17:15,PM,3,March,2019,Spring,Dine In,No,Yes,M,No,251,Pan Pizza,251_Pan Pizza,Pizza,5,9,45,78,123
XYZ,AL445832XP4641,536794,856,Erie,Pennsylvania,794196,2019-03-14,17:15,PM,3,March,2019,Spring,Dine In,No,Yes,F,Yes,258,Caesar Salad,258_Caesar Salad,Salads,5,10,50,73,123
XYZ,AL445832XP4642,536794,856,Erie,Pennsylvania,794196,2019-03-14,17:15,PM,3,March,2019,Spring,Dine In,No,Yes,M,No,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,4,6,24,99,123
XYZ,AL445832XP4643,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,F,Yes,303,Spaghetti And Meatballs,303_Spaghetti And Meatballs,Pasta,1,6,6,134,140
XYZ,AL445832XP4644,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,M,No,262,Lemon Ice,262_Lemon Ice,Beverages,2,9,18,122,140
XYZ,AL445832XP4645,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,M,Yes,250,Apple Juice,250_Apple Juice,Beverages,4,9,36,104,140
XYZ,AL445832XP4646,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,F,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,6,10,60,80,140
XYZ,AL445832XP4647,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,F,No,292,Bottled Water,292_Bottled Water,Beverages,6,1,6,134,140
XYZ,AL445832XP4648,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,M,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,2,1,2,138,140
XYZ,AL445832XP4649,536795,973,Raleigh,North Carolina,128246,2019-03-15,08:28,AM,3,March,2019,Spring,Carry Out,No,No,F,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,3,4,12,128,140
XYZ,AL445832XP4650,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,256,Apple Pie,256_Apple Pie,Dessert,2,4,8,2281,2289
XYZ,AL445832XP4651,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,257,Soft Drinks,257_Soft Drinks,Beverages,2,4,8,2281,2289
XYZ,AL445832XP4652,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,316,House Salad,316_House Salad,Salads,6,4,24,2265,2289
XYZ,AL445832XP4653,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,277,Chicken Riggies,277_Chicken Riggies,Pasta,4,4,16,2273,2289
XYZ,AL445832XP4654,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,256,Apple Pie,256_Apple Pie,Dessert,4,4,16,2273,2289
XYZ,AL445832XP4655,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,250,Apple Juice,250_Apple Juice,Beverages,2,9,18,2271,2289
XYZ,AL445832XP4656,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,302,Made-Rite,302_Made-Rite,Sandwiches,2,6,12,2277,2289
XYZ,AL445832XP4657,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,4,5,20,2269,2289
XYZ,AL445832XP4658,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,273,Bananas Foster,273_Bananas Foster,Dessert,6,4,24,2265,2289
XYZ,AL445832XP4659,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,271,Onion Rings,271_Onion Rings,Appetizers,6,2,12,2277,2289
XYZ,AL445832XP4660,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,323,Penne Alla Vodka,323_Penne Alla Vodka,Pasta,1,10,10,2279,2289
XYZ,AL445832XP4661,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,290,Bound Salad,290_Bound Salad,Salads,2,3,6,2283,2289
XYZ,AL445832XP4662,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,253,Hawaiian,253_Hawaiian,Pizza,1,2,2,2287,2289
XYZ,AL445832XP4663,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,4,5,20,2269,2289
XYZ,AL445832XP4664,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,285,Italian Dip,285_Italian Dip,Appetizers,2,6,12,2277,2289
XYZ,AL445832XP4665,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,291,Lemonade,291_Lemonade,Beverages,2,8,16,2273,2289
XYZ,AL445832XP4666,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,4,6,24,2265,2289
XYZ,AL445832XP4667,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,284,Tasty Highlight,284_Tasty Highlight,Pizza,4,2,8,2281,2289
XYZ,AL445832XP4668,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,4,1,4,2285,2289
XYZ,AL445832XP4669,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,1,2,2,2287,2289
XYZ,AL445832XP4670,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,324,Sheet Pizza,324_Sheet Pizza,Pizza,2,10,20,2269,2289
XYZ,AL445832XP4671,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,262,Lemon Ice,262_Lemon Ice,Beverages,3,9,27,2262,2289
XYZ,AL445832XP4672,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,2,8,16,2273,2289
XYZ,AL445832XP4673,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,267,Chicken Mini Tacos,267_Chicken Mini Tacos,Appetizers,3,6,18,2271,2289
XYZ,AL445832XP4674,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,1,9,9,2280,2289
XYZ,AL445832XP4675,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,5,4,20,2269,2289
XYZ,AL445832XP4676,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,316,House Salad,316_House Salad,Salads,1,4,4,2285,2289
XYZ,AL445832XP4677,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,266,Chicken Wings,266_Chicken Wings,Appetizers,3,5,15,2274,2289
XYZ,AL445832XP4678,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,6,7,42,2247,2289
XYZ,AL445832XP4679,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,2,2,4,2285,2289
XYZ,AL445832XP4680,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,288,Italian Beef Sandwich,288_Italian Beef Sandwich,Sandwiches,6,8,48,2241,2289
XYZ,AL445832XP4681,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,5,7,35,2254,2289
XYZ,AL445832XP4682,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,4,4,16,2273,2289
XYZ,AL445832XP4683,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,3,7,21,2268,2289
XYZ,AL445832XP4684,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,5,10,50,2239,2289
XYZ,AL445832XP4685,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,316,House Salad,316_House Salad,Salads,6,4,24,2265,2289
XYZ,AL445832XP4686,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,315,Sweet Tea,315_Sweet Tea,Beverages,4,2,8,2281,2289
XYZ,AL445832XP4687,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,6,4,24,2265,2289
XYZ,AL445832XP4688,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,292,Bottled Water,292_Bottled Water,Beverages,4,1,4,2285,2289
XYZ,AL445832XP4689,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,6,4,24,2265,2289
XYZ,AL445832XP4690,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,284,Tasty Highlight,284_Tasty Highlight,Pizza,3,2,6,2283,2289
XYZ,AL445832XP4691,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,278,Blta,278_Blta,Sandwiches,1,7,7,2282,2289
XYZ,AL445832XP4692,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,315,Sweet Tea,315_Sweet Tea,Beverages,6,2,12,2277,2289
XYZ,AL445832XP4693,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,305,Baked Ziti,305_Baked Ziti,Pasta,4,9,36,2253,2289
XYZ,AL445832XP4694,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,4,4,16,2273,2289
XYZ,AL445832XP4695,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,269,Jumbo Wings,269_Jumbo Wings,Appetizers,5,7,35,2254,2289
XYZ,AL445832XP4696,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,269,Jumbo Wings,269_Jumbo Wings,Appetizers,4,7,28,2261,2289
XYZ,AL445832XP4697,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,295,Peach Cobbler,295_Peach Cobbler,Dessert,6,2,12,2277,2289
XYZ,AL445832XP4698,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,3,9,27,2262,2289
XYZ,AL445832XP4699,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,6,3,18,2271,2289
XYZ,AL445832XP4700,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,2,8,16,2273,2289
XYZ,AL445832XP4701,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,316,House Salad,316_House Salad,Salads,6,4,24,2265,2289
XYZ,AL445832XP4702,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,299,Coconut Cake,299_Coconut Cake,Dessert,4,4,16,2273,2289
XYZ,AL445832XP4703,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,257,Soft Drinks,257_Soft Drinks,Beverages,5,4,20,2269,2289
XYZ,AL445832XP4704,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,280,Leafy Green Salad,280_Leafy Green Salad,Salads,1,8,8,2281,2289
XYZ,AL445832XP4705,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,3,6,18,2271,2289
XYZ,AL445832XP4706,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,309,Upside-Down Pizza,309_Upside-Down Pizza,Pizza,3,2,6,2283,2289
XYZ,AL445832XP4707,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,6,5,30,2259,2289
XYZ,AL445832XP4708,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,4,5,20,2269,2289
XYZ,AL445832XP4709,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,1,8,8,2281,2289
XYZ,AL445832XP4710,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,2,5,10,2279,2289
XYZ,AL445832XP4711,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,263,Unsweetned Tea,263_Unsweetned Tea,Beverages,4,8,32,2257,2289
XYZ,AL445832XP4712,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,318,Muffaletta Sandwich,318_Muffaletta Sandwich,Sandwiches,5,5,25,2264,2289
XYZ,AL445832XP4713,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,257,Soft Drinks,257_Soft Drinks,Beverages,2,4,8,2281,2289
XYZ,AL445832XP4714,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,315,Sweet Tea,315_Sweet Tea,Beverages,2,2,4,2285,2289
XYZ,AL445832XP4715,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,266,Chicken Wings,266_Chicken Wings,Appetizers,2,5,10,2279,2289
XYZ,AL445832XP4716,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,298,Tossed Salad,298_Tossed Salad,Salads,1,8,8,2281,2289
XYZ,AL445832XP4717,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,260,Cheese Sandwich,260_Cheese Sandwich,Sandwiches,5,3,15,2274,2289
XYZ,AL445832XP4718,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,256,Apple Pie,256_Apple Pie,Dessert,5,4,20,2269,2289
XYZ,AL445832XP4719,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,310,Chocolate Chip Cookies,310_Chocolate Chip Cookies,Dessert,6,8,48,2241,2289
XYZ,AL445832XP4720,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,317,Chicken Tender,317_Chicken Tender,Sandwiches,6,3,18,2271,2289
XYZ,AL445832XP4721,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,5,7,35,2254,2289
XYZ,AL445832XP4722,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,319,Cheese Curds,319_Cheese Curds,Appetizers,5,9,45,2244,2289
XYZ,AL445832XP4723,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,5,6,30,2259,2289
XYZ,AL445832XP4724,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,296,Basket Of Fries,296_Basket Of Fries,Appetizers,3,10,30,2259,2289
XYZ,AL445832XP4725,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,No,322,Niçoise Salad,322_Niçoise Salad,Salads,1,3,3,2286,2289
XYZ,AL445832XP4726,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,Yes,296,Basket Of Fries,296_Basket Of Fries,Appetizers,2,10,20,2269,2289
XYZ,AL445832XP4727,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,295,Peach Cobbler,295_Peach Cobbler,Dessert,4,2,8,2281,2289
XYZ,AL445832XP4728,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,2,7,14,2275,2289
XYZ,AL445832XP4729,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,323,Penne Alla Vodka,323_Penne Alla Vodka,Pasta,5,10,50,2239,2289
XYZ,AL445832XP4730,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,306,Fresh-Brewed Iced Tea,306_Fresh-Brewed Iced Tea,Beverages,4,4,16,2273,2289
XYZ,AL445832XP4731,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,5,4,20,2269,2289
XYZ,AL445832XP4732,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,319,Cheese Curds,319_Cheese Curds,Appetizers,2,9,18,2271,2289
XYZ,AL445832XP4733,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,324,Sheet Pizza,324_Sheet Pizza,Pizza,6,10,60,2229,2289
XYZ,AL445832XP4734,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,271,Onion Rings,271_Onion Rings,Appetizers,5,2,10,2279,2289
XYZ,AL445832XP4735,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,303,Spaghetti And Meatballs,303_Spaghetti And Meatballs,Pasta,1,6,6,2283,2289
XYZ,AL445832XP4736,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,2,4,8,2281,2289
XYZ,AL445832XP4737,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,F,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,3,1,3,2286,2289
XYZ,AL445832XP4738,536796,709,Nampa,Idaho,401462,2019-03-15,15:43,PM,3,March,2019,Spring,Delivery,Yes,Yes,M,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,4,2,8,2281,2289
