chain,customer_id,order_number,restaurant_id,restaurant_city,restaurant_state,restaurant_zip_code,order_purchase_date,order_purchase_time,time_of_day,order_month,order_month_name,order_year,season,order_purchase_method,coupon_used,alcohol_purchased,gender,has_children,item_number,item_description,item_code,item_category,quantity,menu_price,item_total_cost,Profit,order_total_cost
XYZ,XYZ2024003426,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,4,7,30,345,393
XYZ,XYZ2024003427,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,No,280,Leafy Green Salad,280_Leafy Green Salad,Salads,4,9,34,340,393
XYZ,XYZ2024003428,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,Yes,314,Fattoush,314_Fattoush,Salads,6,5,32,342,393
XYZ,XYZ2024003429,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,No,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,6,7,45,330,393
XYZ,XYZ2024003430,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,Yes,295,Peach Cobbler,295_Peach Cobbler,Dessert,6,2,13,362,393
XYZ,XYZ2024003431,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,No,294,Banana Pudding,294_Banana Pudding,Dessert,3,2,6,368,393
XYZ,XYZ2024003432,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,Yes,268,Baked Alaska,268_Baked Alaska,Dessert,6,4,26,349,393
XYZ,XYZ2024003433,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,Yes,280,Leafy Green Salad,280_Leafy Green Salad,Salads,5,9,43,332,393
XYZ,XYZ2024003434,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,No,280,Leafy Green Salad,280_Leafy Green Salad,Salads,5,9,43,332,393
XYZ,XYZ2024003435,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,No,297,American Chop Suey,297_American Chop Suey,Pasta,4,1,4,370,393
XYZ,XYZ2024003436,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,Yes,296,Basket Of Fries,296_Basket Of Fries,Appetizers,2,11,21,353,393
XYZ,XYZ2024003437,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,No,283,Bruschetta,283_Bruschetta,Appetizers,1,4,4,370,393
XYZ,XYZ2024003438,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,3,4,13,362,393
XYZ,XYZ2024003439,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,F,No,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,6,6,39,336,393
XYZ,XYZ2024003440,536628,820,Reading,Pennsylvania,794706,2025-04-23,17:40,PM,4,April,2025,Spring,Delivery,No,Yes,M,Yes,263,Unsweetned Tea,263_Unsweetned Tea,Beverages,2,9,17,357,393
XYZ,XYZ2024003441,536629,619,Winter Haven,Florida,209692,2025-04-23,18:09,PM,4,April,2025,Spring,Carry Out,Yes,No,F,No,295,Peach Cobbler,295_Peach Cobbler,Dessert,1,2,2,17,19
XYZ,XYZ2024003442,536629,619,Winter Haven,Florida,209692,2025-04-23,18:09,PM,4,April,2025,Spring,Carry Out,Yes,No,M,Yes,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,2,9,17,2,19
XYZ,XYZ2024003443,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,268,Baked Alaska,268_Baked Alaska,Dessert,1,4,4,262,279
XYZ,XYZ2024003444,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,314,Fattoush,314_Fattoush,Salads,5,5,27,240,279
XYZ,XYZ2024003445,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,297,American Chop Suey,297_American Chop Suey,Pasta,3,1,3,263,279
XYZ,XYZ2024003446,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,270,Greek Salad,270_Greek Salad,Salads,6,1,6,260,279
XYZ,XYZ2024003447,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,256,Apple Pie,256_Apple Pie,Dessert,5,4,21,245,279
XYZ,XYZ2024003448,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,278,Blta,278_Blta,Sandwiches,6,7,45,221,279
XYZ,XYZ2024003449,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,315,Sweet Tea,315_Sweet Tea,Beverages,3,2,6,260,279
XYZ,XYZ2024003450,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,277,Chicken Riggies,277_Chicken Riggies,Pasta,4,4,17,249,279
XYZ,XYZ2024003451,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,283,Bruschetta,283_Bruschetta,Appetizers,1,4,4,262,279
XYZ,XYZ2024003452,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,316,House Salad,316_House Salad,Salads,1,4,4,262,279
XYZ,XYZ2024003453,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,316,House Salad,316_House Salad,Salads,5,4,21,245,279
XYZ,XYZ2024003454,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,275,Side Salad,275_Side Salad,Salads,6,7,45,221,279
XYZ,XYZ2024003455,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,No,306,Fresh-Brewed Iced Tea,306_Fresh-Brewed Iced Tea,Beverages,6,4,26,241,279
XYZ,XYZ2024003456,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,Yes,275,Side Salad,275_Side Salad,Salads,1,7,7,259,279
XYZ,XYZ2024003457,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,F,Yes,298,Tossed Salad,298_Tossed Salad,Salads,3,9,26,241,279
XYZ,XYZ2024003458,536630,565,Salem,Oregon,679942,2025-02-26,17:58,PM,2,February,2025,Winter,Delivery,Yes,Yes,M,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,1,2,2,264,279
XYZ,XYZ2024003459,536631,852,Baltimore,Maryland,276370,2024-02-22,15:30,PM,2,February,2024,Winter,Dine In,No,Yes,M,No,266,Chicken Wings,266_Chicken Wings,Appetizers,2,5,11,13,24
XYZ,XYZ2024003460,536631,852,Baltimore,Maryland,276370,2024-02-22,15:30,PM,2,February,2024,Winter,Dine In,No,Yes,F,Yes,304,Nordeaster,304_Nordeaster,Pizza,3,4,13,11,24
XYZ,XYZ2024003461,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,5,3,16,334,350
XYZ,XYZ2024003462,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,283,Bruschetta,283_Bruschetta,Appetizers,2,4,9,341,350
XYZ,XYZ2024003463,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,276,Medium Cheese Pizza,276_Medium Cheese Pizza,Pizza,4,3,13,337,350
XYZ,XYZ2024003464,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,298,Tossed Salad,298_Tossed Salad,Salads,6,9,51,299,350
XYZ,XYZ2024003465,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,289,Dough Dunkers,289_Dough Dunkers,Appetizers,3,2,6,343,350
XYZ,XYZ2024003466,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,300,Meatball Dip,300_Meatball Dip,Appetizers,1,9,9,341,350
XYZ,XYZ2024003467,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,319,Cheese Curds,319_Cheese Curds,Appetizers,3,10,29,321,350
XYZ,XYZ2024003468,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,312,Chocolate Milk,312_Chocolate Milk,Beverages,2,4,9,341,350
XYZ,XYZ2024003469,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,299,Coconut Cake,299_Coconut Cake,Dessert,3,4,13,337,350
XYZ,XYZ2024003470,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,283,Bruschetta,283_Bruschetta,Appetizers,2,4,9,341,350
XYZ,XYZ2024003471,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,No,289,Dough Dunkers,289_Dough Dunkers,Appetizers,4,2,9,341,350
XYZ,XYZ2024003472,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,Yes,311,French Fries,311_French Fries,Appetizers,1,11,11,339,350
XYZ,XYZ2024003473,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,No,308,Whole-Wheat Crust,308_Whole-Wheat Crust,Pizza,5,9,43,307,350
XYZ,XYZ2024003474,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,322,Niçoise Salad,322_Niçoise Salad,Salads,2,3,6,343,350
XYZ,XYZ2024003475,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,322,Niçoise Salad,322_Niçoise Salad,Salads,5,3,16,334,350
XYZ,XYZ2024003476,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,Yes,251,Pan Pizza,251_Pan Pizza,Pizza,1,10,10,340,350
XYZ,XYZ2024003477,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,No,299,Coconut Cake,299_Coconut Cake,Dessert,4,4,17,333,350
XYZ,XYZ2024003478,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,3,10,29,321,350
XYZ,XYZ2024003479,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,6,4,26,324,350
XYZ,XYZ2024003480,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,M,Yes,311,French Fries,311_French Fries,Appetizers,1,11,11,339,350
XYZ,XYZ2024003481,536632,871,Lafayette,Louisiana,503496,2024-03-03,14:58,PM,3,March,2024,Spring,Dine In,No,No,F,No,271,Onion Rings,271_Onion Rings,Appetizers,5,2,11,339,350
XYZ,XYZ2024003482,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,Yes,313,Small Cheese Pizza,313_Small Cheese Pizza,Pizza,2,6,13,360,391
XYZ,XYZ2024003483,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,299,Coconut Cake,299_Coconut Cake,Dessert,3,4,13,360,391
XYZ,XYZ2024003484,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,6,7,45,327,391
XYZ,XYZ2024003485,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,320,Bbq Pizza,320_Bbq Pizza,Pizza,1,11,11,362,391
XYZ,XYZ2024003486,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,253,Hawaiian,253_Hawaiian,Pizza,1,2,2,370,391
XYZ,XYZ2024003487,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,252,Ambrosia,252_Ambrosia,Salads,4,9,34,338,391
XYZ,XYZ2024003488,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,314,Fattoush,314_Fattoush,Salads,1,5,5,367,391
XYZ,XYZ2024003489,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,292,Bottled Water,292_Bottled Water,Beverages,5,1,5,367,391
XYZ,XYZ2024003490,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,316,House Salad,316_House Salad,Salads,1,4,4,368,391
XYZ,XYZ2024003491,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,No,261,Grilled Cheese,261_Grilled Cheese,Sandwiches,4,7,30,342,391
XYZ,XYZ2024003492,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,251,Pan Pizza,251_Pan Pizza,Pizza,1,10,10,363,391
XYZ,XYZ2024003493,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,319,Cheese Curds,319_Cheese Curds,Appetizers,3,10,29,343,391
XYZ,XYZ2024003494,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,2,10,19,353,391
XYZ,XYZ2024003495,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,316,House Salad,316_House Salad,Salads,6,4,26,347,391
XYZ,XYZ2024003496,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,4,7,30,342,391
XYZ,XYZ2024003497,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,Yes,278,Blta,278_Blta,Sandwiches,6,7,45,327,391
XYZ,XYZ2024003498,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,Yes,301,Chips & Cheese Dip,301_Chips & Cheese Dip,Appetizers,6,3,19,353,391
XYZ,XYZ2024003499,536633,686,Laredo,Texas,206739,2024-03-08,11:54,AM,3,March,2024,Spring,Delivery,Yes,Yes,F,No,258,Caesar Salad,258_Caesar Salad,Salads,3,11,32,340,391
XYZ,XYZ2024003500,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,2,4,9,192,200
XYZ,XYZ2024003501,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,No,271,Onion Rings,271_Onion Rings,Appetizers,4,2,9,192,200
XYZ,XYZ2024003502,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,Yes,253,Hawaiian,253_Hawaiian,Pizza,4,2,9,192,200
XYZ,XYZ2024003503,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,No,325,Cincinnati Chili,325_Cincinnati Chili,Pasta,5,4,21,179,200
XYZ,XYZ2024003504,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,Yes,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,4,3,13,187,200
XYZ,XYZ2024003505,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,Yes,292,Bottled Water,292_Bottled Water,Beverages,5,1,5,195,200
XYZ,XYZ2024003506,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,No,293,Chicken Spiedie Sandwich,293_Chicken Spiedie Sandwich,Sandwiches,2,2,4,196,200
XYZ,XYZ2024003507,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,Yes,273,Bananas Foster,273_Bananas Foster,Dessert,1,4,4,196,200
XYZ,XYZ2024003508,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,No,290,Bound Salad,290_Bound Salad,Salads,5,3,16,184,200
XYZ,XYZ2024003509,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,No,279,Toasted Ravioli,279_Toasted Ravioli,Pasta,2,6,13,187,200
XYZ,XYZ2024003510,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,Yes,300,Meatball Dip,300_Meatball Dip,Appetizers,5,9,43,157,200
XYZ,XYZ2024003511,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,No,282,Vanilla Gelato,282_Vanilla Gelato,Dessert,2,10,19,181,200
XYZ,XYZ2024003512,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,F,Yes,264,Classic Carrot Cake,264_Classic Carrot Cake,Dessert,3,7,22,178,200
XYZ,XYZ2024003513,536634,934,Jersey City,New Jersey,478717,2024-03-08,18:35,PM,3,March,2024,Spring,Carry Out,No,Yes,M,Yes,322,Niçoise Salad,322_Niçoise Salad,Salads,4,3,13,187,200
XYZ,XYZ2024003514,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,280,Leafy Green Salad,280_Leafy Green Salad,Salads,3,9,26,399,425
XYZ,XYZ2024003515,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,259,Reuben Sandwich,259_Reuben Sandwich,Sandwiches,6,3,19,406,425
XYZ,XYZ2024003516,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,288,Italian Beef Sandwich,288_Italian Beef Sandwich,Sandwiches,6,9,51,373,425
XYZ,XYZ2024003517,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,281,Cream Pie,281_Cream Pie,Dessert,4,11,43,382,425
XYZ,XYZ2024003518,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,275,Side Salad,275_Side Salad,Salads,1,7,7,417,425
XYZ,XYZ2024003519,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,292,Bottled Water,292_Bottled Water,Beverages,5,1,5,419,425
XYZ,XYZ2024003520,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,293,Chicken Spiedie Sandwich,293_Chicken Spiedie Sandwich,Sandwiches,4,2,9,416,425
XYZ,XYZ2024003521,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,280,Leafy Green Salad,280_Leafy Green Salad,Salads,2,9,17,408,425
XYZ,XYZ2024003522,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,306,Fresh-Brewed Iced Tea,306_Fresh-Brewed Iced Tea,Beverages,4,4,17,408,425
XYZ,XYZ2024003523,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,297,American Chop Suey,297_American Chop Suey,Pasta,4,1,4,421,425
XYZ,XYZ2024003524,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,297,American Chop Suey,297_American Chop Suey,Pasta,3,1,3,422,425
XYZ,XYZ2024003525,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,4,10,39,386,425
XYZ,XYZ2024003526,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,No,298,Tossed Salad,298_Tossed Salad,Salads,5,9,43,382,425
XYZ,XYZ2024003527,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,Yes,272,French Dip Sandwich,272_French Dip Sandwich,Sandwiches,2,1,2,423,425
XYZ,XYZ2024003528,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,Yes,261,Grilled Cheese,261_Grilled Cheese,Sandwiches,4,7,30,395,425
XYZ,XYZ2024003529,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,No,286,Pasta Primavera,286_Pasta Primavera,Pasta,3,9,26,399,425
XYZ,XYZ2024003530,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,Yes,251,Pan Pizza,251_Pan Pizza,Pizza,2,10,19,406,425
XYZ,XYZ2024003531,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,No,278,Blta,278_Blta,Sandwiches,4,7,30,395,425
XYZ,XYZ2024003532,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,F,Yes,304,Nordeaster,304_Nordeaster,Pizza,4,4,17,408,425
XYZ,XYZ2024003533,536635,646,Concord,North Carolina,583301,2024-03-10,14:38,PM,3,March,2024,Spring,Dine In,No,Yes,M,No,307,Spaghetti Pie,307_Spaghetti Pie,Pasta,4,4,17,408,425
XYZ,XYZ2024003534,536636,775,San Jose,California,272183,2024-03-24,09:04,AM,3,March,2024,Spring,Delivery,Yes,Yes,M,Yes,255,Omelet Sandwich,255_Omelet Sandwich,Sandwiches,3,10,29,0,30
XYZ,XYZ2024003535,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,No,277,Chicken Riggies,277_Chicken Riggies,Pasta,5,4,21,1617,1638
XYZ,XYZ2024003536,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,No,303,Spaghetti And Meatballs,303_Spaghetti And Meatballs,Pasta,2,6,13,1625,1638
XYZ,XYZ2024003537,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,No,254,Garlic Bread Sticks,254_Garlic Bread Sticks,Appetizers,6,4,26,1612,1638
XYZ,XYZ2024003538,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,Yes,320,Bbq Pizza,320_Bbq Pizza,Pizza,6,11,64,1574,1638
XYZ,XYZ2024003539,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,Yes,299,Coconut Cake,299_Coconut Cake,Dessert,5,4,21,1617,1638
XYZ,XYZ2024003540,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,No,301,Chips & Cheese Dip,301_Chips & Cheese Dip,Appetizers,6,3,19,1619,1638
XYZ,XYZ2024003541,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,Yes,256,Apple Pie,256_Apple Pie,Dessert,3,4,13,1625,1638
XYZ,XYZ2024003542,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,No,265,Breaded Pork Tenderloin Sandwich,265_Breaded Pork Tenderloin Sandwich,Sandwiches,4,7,30,1608,1638
XYZ,XYZ2024003543,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,Yes,316,House Salad,316_House Salad,Salads,6,4,26,1612,1638
XYZ,XYZ2024003544,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,No,284,Tasty Highlight,284_Tasty Highlight,Pizza,4,2,9,1630,1638
XYZ,XYZ2024003545,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,No,274,Mac And Cheese,274_Mac And Cheese,Pasta,5,7,37,1601,1638
XYZ,XYZ2024003546,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,Yes,286,Pasta Primavera,286_Pasta Primavera,Pasta,2,9,17,1621,1638
XYZ,XYZ2024003547,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,No,285,Italian Dip,285_Italian Dip,Appetizers,4,6,26,1612,1638
XYZ,XYZ2024003548,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,F,Yes,287,Hot Brown Sandwich,287_Hot Brown Sandwich,Sandwiches,4,7,30,1608,1638
XYZ,XYZ2024003549,536637,806,Tampa,Florida,661448,2024-05-11,17:23,PM,5,May,2024,Spring,Carry Out,Yes,No,M,Yes,262,Lemon Ice,262_Lemon Ice,Beverages,1,10,10,1629,1638
